id,username,gender,age,province,city,education,height,weight,race,least_age,most_age,least_height,most_height,aim_race,aim_education,aim_marriage,aim_home
18940482,以色猎人,M,33,安徽,滁州,本科,178,0,--,18,24,160,170,不限,本科或以上,不限,不限
18943490,龙王庙,M,45,江苏,盐城,高中中专及以下,175,0,--,25,35,155,170,不限,不限,不限,不限
18943387,有缘人,M,47,广东,顺德,大专,172,60,汉,28,38,155,170,不限,不限,不限,不限
18943939,新款,M,33,湖南,长沙,大专,161,0,汉,20,23,155,170,不限,不限,未婚,不限
18944333,阳光,M,48,河北,石家庄,本科,173,0,汉,28,39,155,170,不限,不限,未婚,不限
18945138,心雨,F,47,贵州,贵阳,本科,161,49,汉,38,50,168,180,不限,大专或以上,未婚,不限
18946811,wenny,M,33,贵州,黔南,本科,165,60,其它民,20,28,155,170,不限,大专或以上,未婚,不限
18947553,孤独,M,29,河北,邢台,高中中专及以下,180,0,--,18,20,155,170,不限,不限,未婚,不限
18948735,想飞,M,40,广东,东莞,高中中专及以下,170,0,--,21,31,155,170,不限,不限,不限,不限
18950803,暖阳,F,54,陕西,西安,本科,160,50,汉,54,63,165,185,不限,不限,不限,星级会员 
18951151,lili,F,52,甘肃,甘南,高中中专及以下,160,0,--,38,45,165,185,不限,不限,不限,不限
18951881,天山来客,M,39,新疆,哈密,本科,172,68,汉,20,33,155,170,不限,不限,不限,不限
18952095,佳缘会员,M,39,吉林,长春,本科,177,0,满,25,255,155,170,不限,不限,不限,不限
18952429,冷无情,M,29,安徽,滁州,高中中专及以下,175,0,--,18,20,155,170,不限,不限,不限,不限
18953354,阿呆,M,31,云南,玉溪,高中中专及以下,170,0,--,18,22,155,170,不限,不限,未婚,星级会员 
18954749,xiaojun,M,45,江苏,南京,大专,178,0,--,26,36,155,170,不限,大专,未婚,不限
18956100,Smile,M,32,广东,东莞,本科,178,0,--,18,23,163,170,不限,大专或以上,未婚,不限
18955447,蒋义气,M,30,新疆,乌鲁木齐,本科,180,73,汉,18,25,160,175,不限,不限,未婚,不限
18957134,无米之粥,M,33,江西,南昌,本科,182,0,--,22,30,160,170,不限,本科,不限,星级会员 
18958946,用心守爱,M,37,辽宁,葫芦岛,本科,174,0,--,23,28,158,170,不限,大专或以上,未婚,不限
18959519,春,F,48,广东,深圳,大专,156,53,--,47,52,171,181,不限,本科或以上,离异、丧偶,不限
18960639,快乐,F,36,内蒙古,呼伦贝尔,大专,163,0,--,27,37,168,188,不限,大专,未婚,不限
18960740,clumsy feeling,M,31,广东,广州,本科,178,0,--,18,22,155,170,不限,不限,不限,不限
18961362,jerry,M,31,浙江,绍兴,大专,168,70,汉,20,28,155,170,不限,本科,未婚,不限
18963017,貌似纯洁,M,31,吉林,长春,大专,180,0,--,18,22,155,170,不限,不限,不限,不限
18962428,珊瑚虫,M,52,广东,广州,本科,178,0,--,32,42,155,170,不限,不限,不限,不限
18965645,独孤求败,M,38,北京,丰台,本科,175,0,--,19,29,155,170,不限,不限,不限,不限
18966259,沧桑岁月,M,63,内蒙古,赤峰,高中中专及以下,165,0,--,44,54,155,160,不限,高中中专及以下,不限,不限
18966970,棉花糖,M,30,山东,烟台,大专,175,0,--,18,21,155,170,不限,不限,不限,不限
18967858,对影成三人,M,41,辽宁,鞍山,大专,170,0,汉,27,32,158,168,不限,大专或以上,不限,不限
18967172,5,M,30,四川,成都,大专,182,0,--,18,20,155,170,不限,不限,未婚,不限
18968802,5,M,38,河南,郑州,本科,175,0,--,19,29,155,170,不限,不限,不限,不限
18969484,心花开,F,43,广东,珠海,高中中专及以下,163,0,汉,34,44,170,180,不限,不限,不限,不限
18971283,老北京人,M,71,北京,石景山,大专,170,0,汉,48,57,155,162,不限,不限,不限,不限
18972075,we,M,48,新疆,哈密,本科,175,0,--,28,38,155,170,不限,不限,不限,不限
18974445,TOM,M,36,湖南,邵阳,双学士,186,0,--,18,26,155,170,不限,不限,不限,不限
18973453,jerry,M,44,其他国家,加拿大,本科,160,53,汉,36,44,150,160,不限,大专,不限,不限
18975224,冰岛,M,33,陕西,咸阳,高中中专及以下,175,64,汉,26,30,160,165,不限,大专,未婚,不限
18976668,正义,M,34,陕西,西安,博士,175,0,汉,18,30,155,170,不限,博士,未婚,不限
18979232,缘分之链,F,34,浙江,金华,大专,158,0,--,25,35,163,183,不限,不限,未婚,不限
18980706,xuexue,M,34,湖北,咸宁,高中中专及以下,175,0,--,18,25,155,170,不限,不限,不限,不限
18981233,伈伈,F,30,北京,朝阳,大专,164,0,--,23,26,180,182,不限,本科,未婚,不限
18980213,格里高理,M,45,江苏,镇江,大专,168,0,--,26,36,155,170,不限,不限,不限,不限
18982706,飞鹤,F,42,广东,广州,大专,156,0,--,33,38,161,181,不限,大专或以上,未婚,星级会员 
18983013,亦可,F,30,天津,南开,本科,162,0,--,21,25,167,187,不限,不限,未婚,不限
18983682,瞭望001,M,31,广东,深圳,本科,170,64,汉,20,27,155,171,不限,大专或以上,未婚,不限
18984130,大哥,M,47,江西,九江,本科,170,0,--,28,38,155,170,不限,不限,不限,不限
18984705,sitanda,M,34,北京,海淀,本科,170,0,--,20,25,155,170,不限,不限,未婚,不限
18985179,感觉gg,M,32,广东,肇庆,大专,175,0,--,18,23,155,170,不限,不限,不限,不限
18985954,不死的战神,M,32,辽宁,沈阳,高中中专及以下,178,0,--,18,25,155,180,不限,不限,未婚,不限
18986549,小羽,M,28,福建,莆田,高中中专及以下,169,0,--,18,19,155,170,不限,不限,不限,不限
18987343,希望的彼岸,M,37,上海,宝山,本科,175,75,汉,,,,,不限,不限,不限,不限
18987495,风雨无阻,M,33,新疆,阿克苏,本科,170,0,--,20,24,155,170,不限,不限,未婚,不限
18988873,李成,M,28,四川,成都,高中中专及以下,175,70,汉,18,19,155,170,不限,不限,不限,不限
18989207,susu,F,31,黑龙江,哈尔滨,本科,169,0,--,26,29,180,182,不限,本科或以上,未婚,星级会员 
18991178,点点滴滴,F,35,北京,海淀,本科,161,0,汉,28,36,172,178,不限,大专或以上,不限,星级会员 
18992148,水晶之恋,F,37,江苏,苏州,大专,163,55,汉,30,40,170,188,不限,大专,不限,不限
18993233,!@迷*茫$*,F,33,广东,珠海,大专,155,0,汉,29,34,170,180,不限,不限,不限,星级会员 
18994855,绿光,F,36,陕西,西安,大专,163,0,汉,28,35,175,188,不限,大专或以上,未婚,星级会员 
18996066,卡卡,F,33,浙江,温州,本科,165,0,--,24,34,170,185,不限,本科,未婚,不限
18996408,我不再让你孤单,M,39,广东,深圳,本科,179,0,--,20,30,162,170,不限,不限,未婚,不限
18997424,妖姚,F,28,山东,淄博,本科,170,0,--,18,48,175,195,不限,不限,不限,不限
18996465,尹老,M,29,浙江,温州,高中中专及以下,178,0,汉,18,20,155,170,不限,不限,不限,不限
18998564,ea_123_12345,M,34,上海,浦东新区,本科,170,85,汉,18,25,155,170,不限,大专或以上,未婚,不限
18999588,wang135,M,33,安徽,宣城,大专,175,65,汉,22,25,155,165,不限,高中中专及以下,未婚,不限
19000381,风中狂沙,M,29,上海,闵行,高中中专及以下,175,0,--,18,20,158,175,不限,不限,未婚,不限
19002496,阳肖,M,28,北京,朝阳,大专,175,0,--,18,19,155,170,不限,不限,不限,不限
19001765,真心对待,M,40,贵州,贵阳,高中中专及以下,168,58,汉,21,31,155,165,不限,不限,不限,不限
19004121,深藏Blue,M,31,湖北,黄石,本科,175,80,--,19,24,155,170,不限,不限,不限,不限
19004732,独自等待,M,34,陕西,西安,大专,173,0,--,18,25,155,170,不限,不限,不限,不限
19005341,玻璃上的蚊子,M,29,云南,昆明,大专,175,0,--,18,25,155,170,不限,不限,不限,星级会员 
19007178,jdi,M,34,河北,石家庄,大专,180,0,--,18,25,155,170,不限,不限,不限,不限
19008161,丢丢猫~,F,32,山西,太原,本科,166,0,汉,25,28,178,185,不限,本科或以上,未婚,星级会员 
19008810,willy,M,31,上海,宝山,大专,168,0,--,18,22,155,170,不限,大专,未婚,不限
19009621,寂寞男人,M,33,福建,泉州,大专,169,65,汉,18,24,155,170,不限,不限,未婚,不限
19010537,九意,M,31,福建,三明,大专,173,0,--,18,22,167,170,不限,大专,未婚,不限
19011969,八妹,F,62,北京,朝阳,高中中专及以下,158,0,--,52,62,163,183,不限,不限,不限,不限
19011991,儒道互补,M,32,北京,海淀,本科,175,0,--,18,23,150,180,不限,不限,不限,不限
19012293,忧香百合,F,32,江西,九江,大专,162,0,汉,28,32,170,180,不限,不限,未婚,不限
19013225,悠悠岁月,F,39,广东,深圳,大专,155,0,--,30,50,160,180,不限,不限,不限,不限
19015309,顺子,M,34,江苏,常州,大专,176,0,--,23,27,155,170,不限,不限,未婚,星级会员 
19016644,Shuai,M,33,河北,石家庄,双学士,178,0,--,18,23,155,170,不限,不限,不限,不限
19017326,军礼,M,32,内蒙古,锡林郭勒,大专,165,0,--,23,25,165,170,不限,大专,未婚,不限
19017856,xun,F,38,黑龙江,哈尔滨,本科,160,65,汉,35,45,170,200,不限,大专,不限,不限
19018809,qwertyuiop,F,41,新疆,克拉玛依,本科,163,0,汉,32,42,168,188,不限,大专或以上,未婚,不限
19019633,音乐虫子,M,36,广东,深圳,本科,170,65,汉,25,27,155,170,不限,大专或以上,未婚,星级会员 
19020270,浪漫情缘,M,38,湖南,株洲,本科,174,0,--,19,29,155,170,不限,不限,不限,不限
19021298,帅是一种错,M,31,河北,邢台,高中中专及以下,175,0,--,20,25,155,170,不限,高中中专及以下,未婚,不限
19021736,小兔子,M,42,北京,西城,本科,178,65,汉,28,29,162,,不限,大专或以上,未婚,不限
19022908,梦情如风,F,49,四川,雅安,高中中专及以下,157,0,汉,40,46,168,176,不限,不限,离异、丧偶,不限
19023610,小刘,M,30,河北,邯郸,高中中专及以下,173,0,--,18,20,155,170,不限,不限,不限,不限
19023700,寒冰,M,42,广东,东莞,本科,175,0,--,25,33,155,170,不限,不限,不限,不限
19023951,站在树枝上的鸟,M,31,广东,佛山,大专,170,0,汉,18,22,155,170,不限,大专,未婚,星级会员 
19025120,only,M,37,内蒙古,呼和浩特,本科,175,0,--,25,28,160,170,不限,不限,不限,不限
19025537,一起携手！,F,32,北京,朝阳,大专,160,45,汉,23,26,170,180,不限,大专或以上,未婚,不限
19026060,wrv,M,34,广东,广州,大专,170,0,--,18,24,155,170,不限,不限,未婚,星级会员 
19027031,牵手续,M,36,湖南,娄底,高中中专及以下,168,0,--,18,27,155,170,不限,不限,不限,不限
19026975,梅林闲人,M,59,浙江,杭州,本科,171,62,汉,40,50,155,170,不限,不限,不限,不限
19028914,yoo,M,31,云南,楚雄,本科,170,0,汉,18,22,155,170,不限,不限,未婚,不限
19029143,mk,M,39,山东,济南,本科,178,0,--,25,35,155,170,不限,不限,不限,不限
19030153,爱你不变,M,32,河北,唐山,高中中专及以下,170,0,--,18,33,157,170,不限,不限,不限,不限
19030806,葱头,M,33,广东,广州,高中中专及以下,167,65,汉,20,24,155,166,不限,高中中专及以下,未婚,不限
19031065,舒心,F,54,黑龙江,牡丹江,高中中专及以下,163,0,--,45,55,168,188,不限,不限,不限,不限
19032629,嘿嘿,M,35,北京,朝阳,本科,175,0,--,18,25,155,170,不限,不限,不限,不限
19033468,成功爱,M,31,安徽,合肥,高中中专及以下,175,55,汉,18,22,155,170,不限,高中中专及以下,未婚,不限
19031683,成,M,35,湖北,武汉,大专,173,55,汉,,,,,不限,不限,不限,不限
19033735,雪儿,F,31,湖南,长沙,高中中专及以下,160,0,--,24,28,175,180,不限,硕士或以上,未婚,星级会员 
19034190,固执的善良,F,33,北京,海淀,双学士,166,0,汉,28,35,175,191,不限,本科或以上,未婚,星级会员 
19034233,"左臉傾城 ,",F,28,四川,成都,大专,162,0,汉,21,29,167,187,不限,不限,未婚,不限
19034575,暴龙,M,35,陕西,西安,本科,180,75,汉,20,26,165,170,不限,大专,未婚,不限
19034910,离开``,M,29,浙江,杭州,本科,170,0,--,18,25,150,170,不限,不限,不限,不限
19035840,老白,M,45,吉林,延边,本科,175,0,--,26,36,160,170,不限,大专或以上,不限,不限
19036647,上官瑛荣,F,37,新疆,巴音郭楞,大专,167,0,--,28,38,172,178,不限,双学士,未婚,不限
19037558,心想事成,F,35,山东,济南,大专,168,0,--,26,36,175,185,不限,大专或以上,未婚,不限
19038242,夢醒,F,47,广东,东莞,高中中专及以下,158,0,--,38,48,163,183,不限,不限,不限,不限
19040335,顺其自然,M,50,河北,唐山,本科,176,0,--,30,40,155,170,不限,不限,不限,不限
19041651,水泥,M,34,河北,邯郸,本科,173,66,汉,25,29,162,170,不限,大专或以上,未婚,不限
19042449,藏密,M,41,山东,青岛,高中中专及以下,175,0,汉,22,32,155,170,不限,不限,不限,不限
19042949,黑面娃娃,F,28,山东,青岛,大专,160,0,汉,19,24,160,190,不限,不限,不限,不限
19043393,飘流,M,37,辽宁,沈阳,本科,172,67,汉,25,29,160,165,不限,大专或以上,未婚,星级会员 
19043484,cawen,M,39,上海,宝山,大专,175,0,--,23,29,162,168,不限,大专或以上,未婚,不限
19044007,豆包子,F,33,北京,海淀,本科,160,50,汉,30,35,175,185,不限,本科,不限,星级会员 
19044371,风中漂流,M,39,河北,石家庄,硕士,176,0,--,20,30,155,170,不限,不限,不限,不限
19044997,枪王,M,35,广西,南宁,本科,178,0,汉,18,28,155,175,不限,不限,未婚,不限
19046674,错爱,M,36,山西,阳泉,高中中专及以下,168,0,汉,18,27,155,170,不限,不限,不限,不限
19047145,star,M,27,福建,宁德,大专,164,56,汉,20,25,154,166,不限,高中中专及以下或以上,不限,不限
19047834,罐罐,M,31,甘肃,张掖,本科,171,0,汉,18,23,155,170,不限,不限,未婚,星级会员 
19048751,小玉,F,43,辽宁,铁岭,本科,160,0,满,39,50,165,180,不限,大专或以上,离异、丧偶,不限
19049337,孟老师,F,46,新疆,乌鲁木齐,本科,165,0,--,37,47,170,180,不限,高中中专及以下,离异,星级会员 
19051717,槐树,F,47,江苏,徐州,本科,160,0,--,40,48,170,185,不限,大专或以上,离异、丧偶,不限
19052686,wongvei,M,34,广东,深圳,本科,172,0,汉,18,25,155,170,不限,不限,不限,不限
19053434,非凡,M,39,江苏,南京,本科,175,0,汉,25,29,158,170,不限,本科,未婚,不限
19053533,毛毛《虫》,M,34,贵州,黔东南,高中中专及以下,172,0,--,18,24,155,170,不限,不限,不限,不限
19054815,QQ糖,M,36,广东,深圳,高中中专及以下,168,0,--,23,26,155,170,不限,高中中专及以下,未婚,不限
19056466,深蓝浅蓝,F,33,广西,柳州,本科,160,0,--,24,34,174,180,不限,本科或以上,未婚,星级会员 
19056878,ゞ﹎尕添..__,M,29,广东,广州,高中中专及以下,180,140,汉,18,20,155,170,不限,不限,未婚,不限
19057208,hai帥哥,M,35,山东,泰安,本科,180,0,--,18,26,155,170,不限,大专或以上,未婚,不限
19058526,Azure,F,35,重庆,沙坪坝,本科,160,0,汉,25,35,165,185,不限,本科,未婚,不限
19059568,梦,F,29,福建,泉州,高中中专及以下,164,0,--,20,30,169,189,不限,不限,不限,不限
19060396,从头再来,M,43,安徽,合肥,本科,170,60,汉,20,30,160,170,不限,不限,不限,不限
19062014,嘿嘿,M,31,黑龙江,哈尔滨,大专,176,0,--,18,22,155,170,不限,大专,未婚,不限
19062767,深蓝的海,F,40,北京,海淀,大专,158,0,--,31,41,163,183,不限,不限,不限,不限
19064236,Rita,F,32,广西,梧州,高中中专及以下,160,46,汉,23,33,168,180,不限,不限,未婚,星级会员 
19063307,冰冷〓回忆,M,27,河北,邯郸,大专,176,0,--,18,22,165,175,不限,不限,未婚,不限
19065051,峰,M,37,湖北,荆州,大专,172,0,--,18,28,155,170,不限,不限,不限,不限
19065666,睡宝宝,M,32,北京,丰台,大专,182,65,汉,24,29,165,178,不限,本科或以上,未婚,星级会员 
19066139,过眼云烟,F,32,广东,广州,大专,163,0,--,25,33,174,180,不限,本科,未婚,不限
19066775,锲而不舍,M,41,山东,泰安,本科,176,0,汉,24,28,160,163,不限,不限,未婚,不限
19067554,小刚,M,32,山东,青岛,大专,178,0,--,23,25,160,175,不限,不限,未婚,不限
19068092,小燕子,F,28,广东,河源,高中中专及以下,160,0,汉,22,29,165,185,不限,大专,未婚,星级会员 
19068925,七月照相馆,F,37,江苏,常州,本科,155,0,--,27,35,165,180,不限,大专或以上,未婚,不限
19069802,嫣然,F,44,宁夏,固原,大专,167,0,--,35,45,172,192,不限,不限,不限,不限
19070441,佳佳圆圆,F,46,辽宁,阜新,大专,164,0,--,37,47,169,189,不限,不限,不限,不限
19071466,duoduo,F,29,陕西,西安,高中中专及以下,162,0,--,20,30,167,187,不限,本科,未婚,不限
19071942,handsome,M,39,江西,吉安,硕士,172,65,--,18,,158,170,不限,大专或以上,未婚,不限
19073049,最有前途强盗,M,32,广东,肇庆,本科,176,0,汉,18,25,158,175,不限,不限,未婚,星级会员 
19073686,灬親愛de寳,M,31,河北,邢台,高中中专及以下,178,0,--,18,24,155,170,不限,高中中专及以下,未婚,星级会员 
19074971,乱了ぜ感觉,M,33,河南,新乡,本科,182,0,--,22,26,155,170,不限,大专或以上,未婚,不限
19077117,有缘交朋友/无缘/,M,33,福建,福州,本科,170,63,汉,18,28,155,170,不限,不限,未婚,不限
19076606,sadan011,M,41,浙江,杭州,本科,178,0,--,22,32,155,170,不限,不限,不限,不限
19079240,探索者,M,37,浙江,宁波,高中中专及以下,170,0,--,18,28,155,170,不限,不限,不限,不限
19079891,香巴多,F,43,山东,济南,本科,160,52,汉,37,45,170,,不限,大专,未婚、离异,不限
19080488,夏天的微笑,F,34,四川,绵阳,本科,157,0,汉,25,35,165,175,不限,大专,未婚,不限
19080605,chb,M,40,广东,东莞,大专,161,0,--,21,31,155,170,不限,不限,未婚,不限
19081450,bunny,M,30,江苏,苏州,大专,177,0,汉,20,22,165,175,不限,大专,未婚,不限
19081936,落叶知秋,M,34,江苏,南京,本科,176,0,--,18,25,155,170,不限,大专或以上,未婚,不限
19083050,风中浪子,M,32,上海,浦东新区,高中中专及以下,172,60,汉,21,23,161,168,不限,高中中专及以下,未婚,不限
19084229,小小,F,44,重庆,南岸,大专,160,50,汉,35,45,165,185,不限,博士,丧偶,不限
19083717,狂狼,M,44,重庆,江北,大专,175,0,汉,22,32,155,170,不限,不限,不限,不限
19084875,sharon,F,32,香港,香港,硕士,167,0,汉,20,25,172,180,不限,硕士,未婚,不限
19086969,吻雨,F,41,广东,深圳,大专,168,0,汉,32,42,173,193,不限,大专或以上,不限,不限
19087211,splendid,M,29,浙江,杭州,大专,175,0,--,18,20,155,170,不限,不限,不限,不限
19087858,寻觅真爱,M,37,湖北,十堰,高中中专及以下,172,0,--,18,28,155,170,不限,不限,未婚,不限
19088581,一般,M,36,山东,济南,本科,179,0,汉,18,27,158,170,不限,不限,未婚,不限
19089201,莞嫣,F,33,辽宁,大连,本科,165,0,汉,24,39,168,185,不限,不限,不限,不限
19089984,三叶草,M,33,陕西,西安,大专,175,60,汉,18,23,156,168,不限,不限,未婚,不限
19090325,老九,M,33,新疆,乌鲁木齐,大专,180,0,汉,18,24,155,170,不限,大专,未婚,不限
19091226,↘咗竽暢ゞ,M,31,上海,静安,大专,171,0,--,23,27,155,165,不限,不限,未婚,不限
19091320,蓝天*结,F,32,陕西,咸阳,大专,160,45,汉,25,28,170,185,不限,大专,未婚,不限
19092415,Duu,M,38,四川,成都,本科,168,0,--,19,26,155,165,不限,大专,未婚,星级会员 
19093132,向前冲,M,35,湖北,武汉,大专,168,0,汉,22,26,158,164,不限,不限,未婚,不限
19093756,佳缘会员,M,39,山西,晋中,本科,172,0,--,20,30,155,170,不限,不限,不限,不限
19094405,牛头人酋长,M,34,重庆,大渡口,本科,173,0,--,22,27,155,170,不限,本科或以上,不限,星级会员 
19094977,海洋之心,M,36,河北,秦皇岛,本科,172,130,汉,22,28,158,171,不限,本科或以上,未婚,不限
19095048,凍結の→愛,M,31,安徽,黄山,大专,182,0,汉,20,25,160,175,不限,不限,未婚,不限
19095555,idccu,M,34,湖北,武汉,硕士,160,60,汉,18,25,155,170,不限,不限,未婚,星级会员 
19096085,一江春水,F,47,河南,漯河,大专,165,0,--,38,48,170,190,不限,不限,不限,不限
19097472,haha_77,M,34,河南,平顶山,硕士,177,70,汉,22,28,160,170,不限,本科或以上,未婚,不限
19098041,人人都爱干物女,F,35,北京,朝阳,本科,159,0,--,26,36,164,184,不限,本科或以上,不限,星级会员 
19098460,寻找真心爱人,M,42,山东,烟台,大专,178,0,--,28,32,165,170,不限,不限,不限,不限
19098649,一介布衣,M,49,河北,石家庄,大专,173,0,--,30,40,155,170,不限,不限,不限,不限
19098854,如果有来世,M,36,浙江,温州,大专,170,0,--,18,27,155,170,不限,不限,不限,不限
19099550,多多,F,29,吉林,四平,大专,160,0,--,22,27,170,180,不限,大专,未婚,不限
19099883,左手鼠标,M,32,山东,潍坊,大专,172,0,汉,22,25,165,170,不限,大专,未婚,不限
19100813,天上人间,M,44,重庆,万州,高中中专及以下,172,0,--,24,34,155,170,不限,不限,不限,不限
19102122,淺笶、咱卑微,F,27,北京,朝阳,大专,167,0,--,18,28,175,185,不限,本科或以上,未婚,不限
19101557,小宋,F,32,上海,松江,高中中专及以下,160,50,汉,23,27,170,185,不限,高中中专及以下,未婚,不限
19104352,sunnysmiles,F,35,江苏,苏州,硕士,166,50,汉,26,30,175,185,不限,本科或以上,未婚,不限
19104440,空中飞猪,M,33,浙江,金华,本科,170,0,--,18,24,155,170,不限,不限,不限,不限
19105385,小玉娘子,F,30,湖南,常德,大专,163,45,汉,20,30,168,188,不限,不限,不限,不限
19106106,5,M,35,湖南,郴州,高中中专及以下,179,69,--,22,25,155,170,不限,不限,未婚,星级会员 
19106890,yukjk,M,32,广东,深圳,高中中专及以下,173,0,--,18,23,155,170,不限,不限,不限,不限
19108063,狼行拂晓,M,36,广东,深圳,大专,173,0,--,30,40,155,170,不限,不限,不限,不限
19109791,江南才子,M,33,浙江,宁波,大专,162,0,汉,22,26,155,170,不限,大专,未婚,不限
19110945,一缕孤烟,M,38,安徽,淮南,本科,173,65,汉,19,29,155,170,不限,不限,不限,不限
19110982,凤的侧翼,M,30,北京,朝阳,大专,172,65,汉,18,21,160,165,不限,大专,未婚,不限
19112053,泪,F,28,福建,泉州,高中中专及以下,170,0,汉,19,29,175,195,不限,不限,不限,不限
19111089,紫罗兰,F,44,广东,东莞,本科,159,0,--,35,45,164,180,不限,不限,不限,不限
19112723,dfsef,F,28,北京,崇文,本科,172,0,--,19,29,177,197,不限,不限,不限,不限
19113060,惜缘梦,M,33,河北,石家庄,本科,180,75,汉,23,25,162,170,不限,大专或以上,未婚,不限
19113386,无悔,M,32,甘肃,武威,高中中专及以下,178,0,汉,18,23,165,180,不限,高中中专及以下,未婚,不限
19114014,JACKYLIAO,M,44,四川,达州,大专,170,0,--,25,35,155,170,不限,不限,不限,不限
19114429,依然,F,49,广东,广州,大专,157,0,--,40,50,162,182,不限,不限,不限,星级会员 
19114671,相信自己,F,32,山东,日照,高中中专及以下,170,0,--,26,30,178,185,不限,高中中专及以下,未婚,不限
19114955,龙城十二少,M,32,湖南,长沙,本科,175,0,--,18,23,160,170,不限,大专,未婚,不限
19115425,我们已陌生,F,30,重庆,大渡口,高中中专及以下,155,0,--,21,31,160,180,不限,不限,不限,不限
19115838,苍海夜空,M,35,北京,石景山,本科,166,0,--,18,25,155,170,不限,大专或以上,未婚,不限
19115995,嬾の毷,M,30,天津,河西,本科,171,0,--,18,20,155,170,不限,不限,不限,不限
19116097,情深的一句,M,44,香港,香港,本科,175,0,汉,27,43,155,178,不限,不限,不限,不限
19116969,小乔,F,33,湖南,益阳,本科,161,0,--,24,34,166,186,不限,不限,不限,不限
19117576,安静,F,34,湖北,武汉,大专,158,55,汉,28,35,170,183,不限,大专或以上,未婚,不限
19118423,feitian,M,44,河南,郑州,硕士,173,0,--,25,35,155,170,不限,不限,不限,不限
19119284,山村卧龙,M,47,湖南,郴州,高中中专及以下,165,0,汉,28,38,155,170,不限,不限,不限,星级会员 
19120643,知秋落叶,M,43,陕西,咸阳,本科,178,73,--,,,,,不限,不限,不限,不限
19120887,&OK赖,M,35,广东,东莞,高中中专及以下,162,0,汉,21,25,158,167,不限,不限,未婚,星级会员 
19121978,...,F,37,重庆,南岸,大专,166,54,汉,30,40,175,185,不限,不限,不限,不限
19122911,贝贝,M,38,山西,吕梁,大专,172,0,--,19,29,155,170,不限,大专或以上,不限,不限
19123448,小叶茶,F,31,广西,南宁,本科,163,0,--,22,29,168,188,不限,不限,不限,不限
19123746,男人不坏,M,39,安徽,合肥,高中中专及以下,175,0,--,20,30,155,170,不限,不限,不限,不限
19124470,浮生系天涯,M,33,安徽,芜湖,本科,175,65,汉,20,24,155,170,不限,不限,未婚,不限
19125174,亲密人,M,39,广东,茂名,本科,175,0,汉,25,55,155,175,不限,不限,不限,不限
19126139,兵天涯,M,39,福建,泉州,高中中专及以下,170,0,--,20,30,155,170,不限,不限,不限,不限
19128304,阿良,M,35,天津,红桥,大专,175,65,汉,21,26,160,170,不限,不限,未婚,不限
19128669,煙飛煙落,M,33,湖北,襄阳,大专,178,0,--,19,24,165,170,不限,不限,未婚,不限
19129491,等待的爱,F,33,湖南,长沙,大专,158,0,--,24,34,163,183,不限,不限,不限,不限
19131408,无赖,M,31,广西,南宁,大专,185,0,--,18,22,155,170,不限,不限,不限,不限
19131498,王阳,F,29,湖南,长沙,高中中专及以下,158,49,汉,28,35,170,180,不限,大专,未婚,星级会员 
19132347,michael,M,31,江苏,苏州,本科,175,0,--,18,22,150,180,不限,不限,不限,不限
19133518,爱爱,F,30,安徽,安庆,大专,161,0,--,21,31,166,186,不限,不限,不限,不限
19134377,平凡男人,M,46,安徽,池州,大专,174,0,--,31,36,150,180,不限,不限,不限,不限
19132807,KEY,M,47,江苏,南通,大专,168,0,汉,35,40,155,170,不限,高中中专及以下,不限,不限
19134801,火柴男孩,M,29,辽宁,沈阳,本科,183,90,蒙古,18,19,155,170,不限,不限,不限,不限
19135819,宝儿,F,31,广东,东莞,高中中专及以下,159,37,汉,25,35,173,178,不限,大专或以上,未婚,星级会员 
19137193,╭★冰点★,M,32,四川,绵阳,大专,170,0,--,18,23,155,170,不限,不限,未婚,不限
19138058,づ迋滘╄→,M,29,江苏,徐州,大专,184,0,--,18,20,155,170,不限,大专或以上,未婚,不限
19138318,简单,M,43,广东,深圳,本科,171,0,汉,20,25,160,168,不限,大专或以上,未婚,不限
19139028,一笑而过,M,33,重庆,渝北,本科,172,65,汉,25,32,155,170,不限,大专或以上,未婚、离异,不限
19139942,1205yummy,F,34,江苏,徐州,大专,168,0,--,27,30,178,183,不限,本科,未婚,星级会员 
19141461,海水蓝蓝,F,37,河南,郑州,硕士,165,47,汉,29,38,174,182,不限,硕士或以上,未婚,星级会员 
19142156,ruby,F,31,湖北,武汉,大专,170,0,--,22,32,175,185,不限,本科或以上,不限,不限
19142996,逍遥,M,35,山东,青岛,大专,178,75,汉,24,30,163,172,不限,不限,未婚,不限
19143105,mj,F,36,北京,西城,硕士,163,0,--,27,37,168,188,不限,不限,未婚,不限
19143796,心碎,M,27,湖南,益阳,大专,173,0,--,18,,155,170,不限,不限,不限,不限
19143908,风儿,F,47,山东,日照,大专,163,0,--,38,48,172,188,不限,不限,不限,星级会员 
19144129,QQ,M,30,山西,晋中,大专,183,0,--,18,21,155,170,不限,不限,不限,不限
19144956,如梦,F,42,广东,惠州,高中中专及以下,155,0,--,36,42,168,178,不限,不限,不限,不限
19145094,sos,M,37,山东,济南,本科,175,0,其它民,18,28,155,170,不限,不限,不限,不限
19145356,中华,M,53,天津,塘沽,本科,175,0,--,34,44,155,170,不限,不限,不限,不限
19146996,单纯的爱,M,48,吉林,吉林,高中中专及以下,176,0,汉,29,39,155,170,不限,不限,不限,不限
